0.104639,0.0546106,2.28082e-27,0.000202002,0.000105423,8.50733e-14,1.50786e-12,7.5843e-13,1.18254e-05,7.59345e-06,2.94962e-26,0.00842105,0.00418528,3.41764e-13,1.18941,0.13122,4.7506e-05,0.19412,0.408739,0.0252052,0.450361,0.00362494,0.309889,0.00470715,0.000433465,0.439981,0.524908,0.223433,0.396972,0.7443,0.896479,0.747362,1.1223,0.281476,0.430779,1.38395,0.434747,0.458585,0.725553,0.260957,0.504433,0.866382,0.285704,0.298811,0.66426,0.83448,0.531415,0.618998,0.155198,0.553096,1.08375,0.456516,0.46926,1.17524,0.2658,0.522907,1.27394,0.261672,0.898828,0.874844,0.455415,0.813359,1.09394,0.304905,0.696909,0.900181,0.156718,0.273805,0.603594,0.123172,0.40501,0.514863,0.13017,0.359399,0.544451,0.350333,0.486569,0.95382,0.242752,0.571144,0.626687,0.332414,0.469617,0.499827,0.140745,0.358021,0.378187,0.0735275,0.488473,0.63701,0.351329,0.105514,0.558618,0.189783,0.140166,0.111787,0.189748,0.224375,0.486197,0.053425,0.259631,0.364796,0.175163,0.270631,0.31082,0.0645618,0.261446,0.239298,0.374728,0.117128,0.412694,0.000939234,0.210918,0.365023,4.17131e-07,0.418794,0.581571,2.70416e-12,0.0653075,0.202921,0.000375467,0.239429,0.189294,0.194532,0.164234,0.000473341,0.0187558,0.102268,0.057083,0.201179,0.000212786,0.410537,0.267824,0.00883185,0.171809,0.000516274,0.289547,0.215562,3.71414e-12,0.125475,0.235809,9.95763e-26,0.0104985,0.000454419,999
0.104639,0.0546106,2.28119e-27,0.000202002,0.000105423,8.50872e-14,1.50814e-12,7.5843e-13,1.18273e-05,7.63259e-06,2.94961e-26,0.00842203,0.00420554,3.41758e-13,1.18938,0.131213,4.75051e-05,0.190071,0.408726,0.0250894,0.454425,0.00362529,0.250199,0.00471221,0.000405472,0.460437,0.524715,0.20896,0.523934,0.67567,0.910924,0.531246,1.19552,0.280886,0.49779,1.29409,0.435333,0.473972,0.754124,0.23875,0.394064,0.895385,0.309049,0.382292,0.598434,0.837421,0.48185,0.696398,0.151106,0.48752,1.07231,0.454967,0.490564,1.20367,0.265709,0.664325,1.22792,0.263371,1.01095,0.864682,0.465392,0.723919,1.00433,0.292441,0.532044,0.893746,0.159255,0.351199,0.721247,0.125584,0.371148,0.530279,0.125719,0.372536,0.537425,0.352351,0.439313,0.87924,0.243355,0.776301,0.753503,0.327511,0.409813,0.408373,0.145015,0.392527,0.387854,0.0763281,0.309384,0.575071,0.345447,0.17121,0.402635,0.192887,0.132978,0.196723,0.189735,0.302546,0.570877,0.0519354,0.187922,0.391185,0.176712,0.305214,0.388603,0.0846034,0.398398,0.246757,0.354613,0.20531,0.366557,0.0009556,0.10391,0.281333,5.23831e-07,0.115923,0.608514,2.69121e-12,0.0598715,0.297361,0.00037356,0.199793,0.189497,0.193545,0.46725,0.0111958,0.0197743,0.0870594,0.0420611,0.217884,0.0528728,0.199028,0.25112,0.0564214,0.096771,0.000483966,0.0268772,0.522375,3.48171e-12,0.000447825,0.165597,9.33448e-26,0.205211,0.0545758,999
0.104639,0.0546106,2.27963e-27,0.000202002,0.000105423,8.50291e-14,1.50815e-12,7.5843e-13,1.18192e-05,7.63489e-06,2.94965e-26,0.00841669,0.00420673,3.41773e-13,1.18878,0.131212,4.75072e-05,0.189599,0.408722,0.0250899,0.455588,0.003629,0.249845,0.00461402,0.000394697,0.442904,0.51756,0.203386,0.40089,0.676072,0.916737,0.532687,1.15647,0.282054,0.454717,1.57385,0.434555,0.723442,0.592105,0.285815,0.333716,0.833452,0.305707,0.28807,0.632559,0.797867,0.640014,0.56229,0.146198,0.550839,1.26699,0.453883,0.493156,1.15881,0.266504,0.539974,1.19298,0.333752,0.91905,0.776763,0.422287,0.752515,0.984261,0.265302,0.475963,0.942225,0.161312,0.310088,0.789983,0.122984,0.537864,0.608577,0.12597,0.41342,0.421036,0.352952,0.479066,0.800204,0.268286,0.545673,0.732252,0.301212,0.442797,0.412234,0.146438,0.424646,0.527382,0.127344,0.352211,0.540829,0.293557,0.161884,0.379897,0.193712,0.131977,0.268759,0.189694,0.295934,0.452155,0.0512241,0.206998,0.379419,0.178183,0.36919,0.463578,0.120704,0.207736,0.102474,0.317805,0.22857,0.416657,0.000903402,0.0453488,0.43539,5.60496e-07,0.165868,0.532151,2.68472e-12,0.324648,0.307824,0.000372621,0.126199,0.196824,0.193062,0.102024,0.000397695,0.0211396,0.393828,0.0102465,0.221245,0.00102386,0.242941,0.246887,0.00043098,0.253691,0.000475781,0.223082,0.17125,3.42283e-12,0.0482299,0.197636,9.17663e-26,9.22747e-05,0.215167,999
0.104639,0.0546106,2.2773e-27,0.000202002,0.000105423,8.49421e-14,1.50809e-12,7.5843e-13,1.18071e-05,7.62629e-06,2.94955e-26,0.00841159,0.00420242,3.41736e-13,1.18939,0.131285,4.7502e-05,0.189955,0.40865,0.0250872,0.454544,0.00363122,0.249843,0.00471557,0.000399588,0.44282,0.524681,0.205912,0.469092,0.682957,0.913973,0.545451,1.20945,0.280725,0.389773,1.38089,0.435457,0.581105,0.72897,0.210969,0.327679,0.849759,0.362059,0.404727,0.611179,0.820691,0.68549,0.621875,0.143347,0.522509,1.12085,0.453464,0.474404,1.0953,0.266339,0.516351,1.35043,0.270478,0.927071,0.819774,0.495502,0.887496,1.0237,0.255407,0.473192,0.86185,0.159337,0.253765,0.7502,0.16882,0.466639,0.616798,0.0823299,0.47372,0.462482,0.352433,0.364084,0.87802,0.261782,0.731805,0.68906,0.309089,0.424922,0.40629,0.14503,0.404594,0.480513,0.0982666,0.302871,0.528413,0.325483,0.174783,0.392918,0.190903,0.131972,0.339766,0.189709,0.315985,0.424236,0.0512083,0.219591,0.348803,0.177633,0.270303,0.448306,0.128353,0.322811,0.19035,0.310754,0.259545,0.424074,0.000869124,0.150614,0.386911,5.20652e-07,0.0872542,0.485607,2.68347e-12,0.182382,0.304911,0.000372488,0.142798,0.194693,0.192992,0.255451,0.011019,0.0209599,0.231344,0.0419306,0.22396,0.0575727,0.199412,0.244426,0.0439273,0.134825,0.000471021,0.0351787,0.487539,3.38859e-12,0.0212252,0.00211006,9.08481e-26,0.114315,0.214469,999
0.104639,0.0546106,2.27809e-27,0.000202002,0.000105423,8.49714e-14,1.50804e-12,7.5843e-13,1.18112e-05,7.61909e-06,2.94968e-26,0.0084125,0.00419854,3.41784e-13,1.18876,0.13121,4.75087e-05,0.185643,0.408733,0.0250897,0.459461,0.00362746,0.249319,0.00472269,0.000394628,0.439273,0.517395,0.203351,0.489999,0.674959,0.916545,0.64336,1.24536,0.280386,0.443937,1.33932,0.435799,0.427976,0.7972,0.235421,0.381445,0.854508,0.342223,0.485566,0.729521,0.815159,0.566521,0.560171,0.143424,0.430948,1.04911,0.457853,0.646386,1.13683,0.2617,0.591523,1.31999,0.275295,0.826755,0.799536,0.478861,0.773821,0.998604,0.264993,0.538659,0.982626,0.162354,0.338649,0.692176,0.134648,0.516508,0.582429,0.114857,0.366941,0.43783,0.354397,0.315817,0.780882,0.252288,0.694871,0.732498,0.308768,0.498928,0.558595,0.15481,0.381159,0.455938,0.0877374,0.302426,0.514227,0.320039,0.182179,0.45689,0.206891,0.187478,0.369015,0.189711,0.293836,0.445969,0.054858,0.102963,0.345263,0.17381,0.413948,0.26652,0.114824,0.304062,0.257254,0.324276,0.0715667,0.409546,0.0010474,0.179836,0.354441,8.14329e-07,0.303085,0.592936,2.71992e-12,0.281936,0.187233,0.000377261,0.197387,0.189257,0.195459,0.168458,0.000369707,0.0178454,0.0272062,0.00339164,0.209918,0.000341039,0.402904,0.259082,0.149936,0.247941,0.000499366,0.0809595,0.436282,3.5925e-12,0.200531,0.000841304,9.63152e-26,0.00266852,6.05245e-12,999
0.104639,0.0546106,2.27667e-27,0.000202002,0.000105423,8.49186e-14,1.50811e-12,7.5843e-13,1.18039e-05,7.62881e-06,2.94963e-26,0.00840995,0.00420356,3.41765e-13,1.18941,0.131199,4.75061e-05,0.185399,0.408742,0.0250885,0.459174,0.00362512,0.249547,0.00462311,0.000398316,0.502624,0.524976,0.205261,0.503145,0.671899,0.914911,0.621927,1.20725,0.282223,0.352393,1.50349,0.434204,0.563623,0.703096,0.211642,0.369764,0.833682,0.363039,0.445447,0.579052,0.822819,0.577422,0.69145,0.139404,0.406673,1.11413,0.45821,0.577868,1.11508,0.260352,0.583758,1.34993,0.280113,0.905849,0.730251,0.490566,0.886566,1.08769,0.249116,0.41353,0.881807,0.163579,0.327366,0.712087,0.171246,0.48665,0.588158,0.0764474,0.412913,0.470073,0.354157,0.249216,0.792877,0.268298,0.809893,0.727294,0.293932,0.450939,0.516158,0.153741,0.353165,0.439695,0.09998,0.302015,0.632378,0.309454,0.215879,0.504935,0.205078,0.193069,0.297,0.189738,0.267069,0.359653,0.0548426,0.168622,0.325687,0.174136,0.361559,0.35495,0.129469,0.260375,0.171337,0.309364,0.150332,0.46579,0.00100002,0.179886,0.371935,7.78528e-07,0.313591,0.52803,2.71975e-12,0.270588,0.192896,0.000377272,0.146443,0.18927,0.195467,0.0958806,0.000751749,0.0187414,0.0891633,0.201027,0.210789,0.0735134,0.266161,0.257311,0.0890418,0.251907,0.000495944,0.0744299,0.369578,3.56789e-12,0.196911,0.0023007,9.56552e-26,0.000521603,3.06593e-06,999
0.104639,0.0546106,2.28275e-27,0.000202002,0.000105423,8.51453e-14,1.50806e-12,7.5843e-13,1.18354e-05,7.62126e-06,2.94958e-26,0.00842621,0.00419968,3.41749e-13,1.18938,0.131215,4.75038e-05,0.185658,0.408724,0.0250874,0.458838,0.00363061,0.249425,0.00471611,0.000379425,0.442323,0.524829,0.195488,0.400652,0.757401,0.924404,0.586129,1.11392,0.280246,0.405013,1.35505,0.435992,0.509262,0.830667,0.240309,0.553435,0.796273,0.290709,0.325716,0.74624,0.84617,0.66166,0.503015,0.15917,0.54709,1.11455,0.454906,0.432269,1.09016,0.264042,0.569816,1.30215,0.262925,0.801069,0.804912,0.455722,0.746605,1.06706,0.301095,0.623662,0.858232,0.162386,0.343883,0.728593,0.122538,0.494831,0.551366,0.126745,0.397485,0.57925,0.354357,0.408335,0.7747,0.242667,0.524478,0.644763,0.320653,0.516007,0.556066,0.152562,0.413648,0.388979,0.0638994,0.30157,0.660066,0.33853,0.22377,0.391061,0.212298,0.188202,0.0995484,0.189707,0.220822,0.64119,0.0519166,0.214298,0.481921,0.176678,0.367755,0.281026,0.0617521,0.21977,0.102089,0.377362,0.217311,0.380482,0.00111265,0.0390335,0.345663,7.42071e-07,0.123223,0.736414,2.69284e-12,0.217507,0.237005,0.000373569,0.397837,0.189356,0.19355,0.240702,0.000381022,0.0196895,0.13992,0.00893988,0.176387,0.000269216,0.242786,0.292617,0.000115408,0.197549,0.000564229,0.0601868,0.207768,4.05914e-12,0.209526,0.433469,1.08826e-25,0.0607465,0.000836023,999
0.104639,0.0546106,2.27612e-27,0.000202002,0.000105423,8.4898e-14,1.50281e-12,7.5843e-13,1.1801e-05,6.89227e-06,2.94961e-26,0.0084084,0.00382282,3.4176e-13,1.18939,0.131612,4.75054e-05,0.195736,0.408709,0.0250909,0.448783,0.0036261,0.250911,0.00469449,0.000448406,0.471654,0.524668,0.231156,0.41483,0.693448,0.88879,0.627367,1.19521,0.281788,0.525694,1.2934,0.434302,0.449253,0.793458,0.218308,0.460658,0.848744,0.370457,0.32719,0.578288,0.807251,0.51309,0.662599,0.141355,0.455292,1.14327,0.457014,0.493003,1.16473,0.265147,0.737469,1.28954,0.272628,0.885677,0.753047,0.493563,0.7848,1.04666,0.256102,0.36432,0.864317,0.155761,0.435012,0.863315,0.172117,0.42785,0.521136,0.0820689,0.430126,0.479277,0.349439,0.444757,0.768149,0.266142,0.695815,0.718101,0.310144,0.419331,0.546746,0.139614,0.33885,0.425642,0.107158,0.325134,0.525733,0.327635,0.24278,0.382993,0.179897,0.0616578,0.391995,0.189625,0.285216,0.385571,0.0548433,0.290049,0.42559,0.174068,0.338971,0.357382,0.130156,0.267886,0.175979,0.308946,0.141789,0.340639,0.000798192,0.0391896,0.399739,3.90473e-07,0.181084,0.623431,2.71677e-12,0.265043,0.2618,0.000377247,0.185968,0.189403,0.195453,0.276005,0.000379829,0.0187168,0.210649,0.00832483,0.235636,0.000405623,0.243589,0.23255,0.000320921,0.249564,0.000448051,0.166443,0.2945,3.22334e-12,0.104868,0.262808,8.64178e-26,0.000202983,0.0325017,999
0.104639,0.0546106,2.28407e-27,0.000202002,0.000105423,8.51944e-14,1.50807e-12,7.5843e-13,1.18422e-05,7.62308e-06,2.94925e-26,0.00842969,0.00421111,3.41624e-13,1.18935,0.136639,4.74865e-05,0.190738,0.402844,0.0250784,0.45447,0.00407439,0.249463,0.00398785,0.000429461,0.444363,0.505702,0.220901,0.453291,0.686802,0.898158,0.639145,1.19736,0.277249,0.372925,1.43378,0.437792,0.541339,0.733175,0.215374,0.503941,0.692849,0.373279,0.266795,0.703659,0.808055,0.575165,0.630347,0.148665,0.398261,1.19268,0.46379,0.601792,1.13075,0.257855,0.608408,1.33502,0.269045,0.851062,0.73346,0.51701,1.02086,1.03969,0.216711,0.391244,0.84246,0.132716,0.260828,0.862078,0.201177,0.480861,0.511126,0.145566,0.433381,0.491451,0.288112,0.317936,0.765809,0.306438,0.851883,0.786299,0.249902,0.408831,0.481245,0.165607,0.337114,0.444413,0.164043,0.388454,0.425312,0.250091,0.0481557,0.322507,0.189487,0.125622,0.48401,0.196317,0.358704,0.472375,0.0988248,0.179421,0.316276,0.0726904,0.305771,0.391678,0.194235,0.36631,0.180905,0.304995,0.175254,0.372158,0.00220731,0.123391,0.602611,3.1259e-06,0.258889,0.301926,6.94142e-07,0.116039,0.365229,0.000766615,0.118666,0.198892,0.211161,0.241264,0.000491842,0.159556,0.249218,0.0569229,0.0229874,0.000875811,0.172192,0.288154,0.0680196,0.396743,0.000556185,0.0681348,0.248865,4.00127e-12,0.133405,0.000893449,1.07274e-25,0.00226985,0.214718,999
0.104639,0.0546106,2.27819e-27,0.000202002,0.000105423,8.49751e-14,1.50806e-12,7.5843e-13,1.18117e-05,7.62165e-06,2.94934e-26,0.00841384,0.00421042,3.41658e-13,1.18932,0.136664,4.74912e-05,0.186711,0.402821,0.02508,0.458536,0.00407307,0.2491,0.0040014,0.000385262,0.512191,0.505055,0.198051,0.383773,0.698673,0.920994,0.62645,1.18147,0.275439,0.382159,1.31038,0.439691,0.688145,0.883886,0.229884,0.376814,0.76182,0.32409,0.254199,0.611194,0.839855,0.546184,0.561125,0.149805,0.49553,1.37367,0.465481,0.586875,1.04482,0.255432,0.653886,1.23327,0.256316,0.709065,0.803394,0.488332,0.874628,0.960803,0.254347,0.519884,0.89884,0.138859,0.355755,0.831192,0.165825,0.385138,0.529434,0.178837,0.431394,0.542605,0.290184,0.472484,0.678336,0.272878,0.706756,0.912576,0.270503,0.344654,0.385658,0.178583,0.387475,0.436438,0.145831,0.340062,0.478377,0.248793,0.16639,0.385233,0.208961,0.147402,0.397313,0.196404,0.360658,0.493495,0.0987493,0.132388,0.499325,0.0333675,0.440767,0.214124,0.229665,0.23112,0.0915679,0.308351,0.131617,0.35717,0.00282595,0.051815,0.598716,4.30792e-06,0.158618,0.457018,6.92922e-07,0.311308,0.327324,0.000765981,0.180092,0.189744,0.210929,0.384768,0.000575058,0.0403435,0.0850819,0.109232,0.140137,0.00017855,0.238573,0.290445,0.00851301,0.284813,0.000560171,0.187636,0.0809517,4.02994e-12,0.0755248,0.374169,1.08043e-25,0.000295866,0.00341026,999
